place_id,name,description,reviews,rating,featured_image,address,review_keywords,link,coordinates
barat_0078,Pantai Sukahujan,-,88,4.2,https://lh3.ggpht.com/p/AC9h4npbESedpBNc6GrRQfnK-vagvkJvgIhTR39ZM-wU4bivZIqd2Nx4RmH3sxPBBh4-PSDycLNGuDC9yglso--2vfVAmMtcT4r0Yn5EM1LbJ91ILEWj1xzaHqoVwilAdJ4W_4g-gefQ=s1024,"Ciparahu, Kec. Cihara, Kabupaten Lebak, Banten",sore,https://www.google.com/maps/place/Pantai+Sukahujan/data=!4m7!3m6!1s0x2e42f5e02913a881:0x7f2eab5d10e0d944!8m2!3d-6.8371104!4d106.0642618!16s%2Fg%2F11ddyk4c9v!19sChIJgagTKeD1Qi4RRNngEF2rLn8?authuser=0&hl=id&rclk=1,"-6.837110399999999, 106.0642618"
barat_0079,Pantai Pasir Panjang Kepuh,-,124,4.0,https://lh3.ggpht.com/p/AC9h4noXbOSVTTK0osWO3717kZ_mAX5HZ576UAipYICEgBPMFePMpsBFnvgCN2R1-5uoilMVLqEspRBzEUzcESPCCKcs7AtdadRs_8am0Wc7i3kX416iSqmmpj_PGefukhr_wAsAqhKBJg=s1024,"Jl. Nasional I II, Margagiri, Kec. Pagelaran, Kabupaten Pandeglang, Banten","luas, foto",https://www.google.com/maps/place/Pantai+Pasir+Panjang+Kepuh/data=!4m7!3m6!1s0x2e423489f28d130b:0x10748656ed814053!8m2!3d-6.4281841!4d105.827706!16s%2Fg%2F11gfmldxkv!19sChIJCxON8ok0Qi4RU0CB7VaGdBA?authuser=0&hl=id&rclk=1,"-6.428184099999999, 105.82770599999999"
barat_0080,Pantai Caringin,-,1630,4.2,https://lh3.ggpht.com/p/AC9h4nqmG3zYsGEgGbE2GchA9MsBZHxWbD0_lULXNW95hDfpp6IChIRL1EYSGAm9X7qvf1CcL0_ukUrlWzwy8T_hUT97wgalrx2jY4GxCYQLGb3rEF5EyV3S5YntmHaQOV2irPGb7qj0=s1024,"Caringin, Kec. Labuan, Kabupaten Pandeglang, Banten","gorengan, pasir, ombak, ziarah, warung, santai, kebersihan, terapi, pedagang, senja",https://www.google.com/maps/place/Pantai+Caringin/data=!4m7!3m6!1s0x2e4232f137f90041:0xad69e871ee955f0b!8m2!3d-6.3576265!4d105.822533!16s%2Fg%2F11bxg7q2wd!19sChIJQQD5N_EyQi4RC1-V7nHoaa0?authuser=0&hl=id&rclk=1,"-6.357626499999999, 105.82253299999999"
barat_0081,Pantai Pasir Putih Carita Pandeglang,"Pantai carita pasir putih, pantai nya yg bersih dan landai tanpa karang begitu indah dan Ombaknya begitu indah d pandang bisa kita renang, asiknya sa'at bersamaan main ombak.",806,4.2,https://lh3.ggpht.com/p/AF1QipO2bnQZiBEn45RFOS0Vp2lK-NBX7IPh5ujkK5wu=s1024,"Jl. Perintis kemerdekaan, Sukajadi, Kec. Carita, Kabupaten Pandeglang, Banten","pantainya, pedagang, ombak, banana boat, toilet, bermain, rekreasi, pemandangan, penyewaan, penjual",https://www.google.com/maps/place/Pantai+Pasir+Putih+Carita+Pandeglang/data=!4m7!3m6!1s0x2e42328ae093f435:0x7ba69536e956605d!8m2!3d-6.2983855!4d105.8415153!16s%2Fg%2F1ptvrwj7q!19sChIJNfST4IoyQi4RXWBW6TaVpns?authuser=0&hl=id&rclk=1,"-6.298385499999999, 105.8415153"
barat_0082,Pantai Cilurah,-,152,4.2,https://lh3.ggpht.com/p/AC9h4nr28wz9xTwZ3JEBhSo2b__cOeFyLi0lNvjzIOFS2qmEAXcpvOic0NKhmLOuK15dNWG_6nw8Qhhni7gfZztFgwv5SoHMW_5r7vuLXTuAOqVG4k15clZVAeEW2Yi0v52xuZ6S8Oxd=s1024,"Sukanagara, Kec. Carita, Kabupaten Pandeglang, Banten","sejuk, biaya, tiket, pemandangan, panas",https://www.google.com/maps/place/Pantai+Cilurah/data=!4m7!3m6!1s0x2e422c80f4d40bd7:0x35ae6f2df6f725db!8m2!3d-6.2515435!4d105.8275434!16s%2Fg%2F11ddxn031w!19sChIJ1wvU9IAsQi4R2yX39i1vrjU?authuser=0&hl=id&rclk=1,"-6.2515434999999995, 105.8275434"
barat_0083,Pantai Kerang,"Pantai berpasir dipenuhi kerang plus deretan pohon palem & pinus berpanorama Krakatau, resor & sunset indah.",86,4.0,https://lh3.ggpht.com/p/AC9h4np26JSOWYFsRsWENNwCwrerONHGkuZAjqYkgsjIGwubypj_4eilTaFrb3pAjUkNZxUpuyf07mS1DNaTXLnk110IKrdS4j0cP9epBXsaJ725g8qqZ_hjqLPRZgCMERTf8iW1Ja00NA=s1024,Banten,kantin,https://www.google.com/maps/place/Pantai+Kerang/data=!4m7!3m6!1s0x2e43b50be26312c1:0xaf47c523f26b6766!8m2!3d-6.5230402!4d105.7390792!16s%2Fg%2F1pv6ytq_k!19sChIJwRJj4gu1Qy4RZmdr8iPFR68?authuser=0&hl=id&rclk=1,"-6.5230402, 105.73907919999999"
barat_0084,Pantai Ancol,-,41,4.6,https://lh3.ggpht.com/p/AC9h4noSkB7Z4L8_l88WpfEvpQURNwTuUaVWJpaA2naiRFuYUOJD31d3ovk2p-vuYugupHAReMuKkxig-6ozGPhraots1tagTeG90kFI7bGX4eZdOtlaKjNvaa4X2yuYHWm7Nm_nhC_S=s1024,Daerah Khusus Ibukota Jakarta,hiburan,https://www.google.com/maps/place/Pantai+Ancol/data=!4m7!3m6!1s0x2e6a1e366a722737:0x860d9e15b148e1f0!8m2!3d-6.116031!4d106.8578152!16s%2Fg%2F11gjwym9xh!19sChIJNydyajYeai4R8OFIsRWeDYY?authuser=0&hl=id&rclk=1,"-6.1160309999999996, 106.85781519999999"
barat_0085,Pantai Karibea Tegal Papak,-,131,4.0,https://lh3.ggpht.com/p/AC9h4noMNXZ35r5nUIQvxEWPB0XR3G_9ut-lO2nnMRXvOkRVqCNyeafHU8WJFW3ZsOfCgtKhqIDLS8Tt8D3s35dQWXiZMAqUDHgoGD9e-D0jT0M5wV7ocsKTXXIAD1x9KgGPXLaEBgH0=s1024,"Tegalpapak, Kec. Pagelaran, Kabupaten Pandeglang, Banten","kolam renang, luas, pelayanan",https://www.google.com/maps/place/Pantai+Karibea+Tegal+Papak/data=!4m7!3m6!1s0x2e42348b34c85eb5:0xae3cf5e2c83831c4!8m2!3d-6.4326675!4d105.8238597!16s%2Fg%2F11hbvcnll_!19sChIJtV7INIs0Qi4RxDE4yOL1PK4?authuser=0&hl=id&rclk=1,"-6.4326675, 105.8238597"
barat_0086,Pantai pasir putih sawarna,"pantai pasir putih surga tersembunyi di wilayah Banten Selatan , pantai SAWARNA.
Info villa & Homestay",221,4.6,https://lh3.ggpht.com/p/AC9h4nr3AkV3wc1umyvEBPEhQK4jxd6MSIesjz8jSpnMAJ4Xg3TLsUR3OnboaOqiIiEX0FcISBsRNM4UqDR9isqdJTtaGMCextqDIpEYE9k-2XzaL_00Ija1r6xrCBWqdUyr5E01UYa5Xg=s1024,"cibareno, Jln raya, Sawarna, Kec. Bayah, Kabupaten Lebak, Banten","parkir, penginapan, ombaknya, motor, pungli, botol, pemandangan, pecahan, panjang, panas",https://www.google.com/maps/place/Pantai+pasir+putih+sawarna/data=!4m7!3m6!1s0x2e4291771134b12d:0x9e3c8d7de310321!8m2!3d-6.9842493!4d106.3071324!16s%2Fg%2F11qqw5lbc8!19sChIJLbE0EXeRQi4RIQMx3tfI4wk?authuser=0&hl=id&rclk=1,"-6.9842493, 106.3071324"
barat_0087,Pantai Pasir Putih Pulau Peucang,-,106,4.7,https://lh3.ggpht.com/p/AC9h4npHzMuFZSuFpoBB-l_zxiORYzDhcMS06stj9yTBv0znxykRV-cbCj60KH-XKNVGEQ8E_Z6JgQLjRigXQtPpEMc4SrMSNfxewHpv1HY5nynt_N-a-Z-iU7ta26AT2yblXy4QRS9v=s1024,"Ujungjaya, Kec. Sumur, Kabupaten Pandeglang, Banten","snorkeling, rusa, sumur, wisata, savana, merak, 2021, november, dermaga, arus",https://www.google.com/maps/place/Pantai+Pasir+Putih+Pulau+Peucang/data=!4m7!3m6!1s0x2e439b742f42a887:0xa4c37ed33871519!8m2!3d-6.7460595!4d105.2626839!16s%2Fg%2F11b7rn8tst!19sChIJh6hCL3SbQy4RGRWHM-03TAo?authuser=0&hl=id&rclk=1,"-6.746059499999999, 105.2626839"
barat_0088,Cipanon Beach Tanjung Lesung,-,117,4.4,https://lh3.ggpht.com/p/AC9h4noliIoYfmzzkFRA85m5tv7QTtjnOzlU_OmOF9lTyKVI4yU556Ua7QwcRXtkqIaxnBGzWPiHqaJStS1eEPEksZuDHe6jpdwPRPGYphnJABWfIVCLW_GZDxG1Ah4olKycyGEowutA=s1024,"Tanjungjaya, Kec. Panimbang, Kabupaten Pandeglang, Banten","ombaknya, gazebo, tiket, motor, orang, bambu, 50.000, tersembunyi, relatif, toilet",https://www.google.com/maps/place/Cipanon+Beach+Tanjung+Lesung/data=!4m7!3m6!1s0x2e43b79f67275c0f:0xfa1abc3a1d2af74b!8m2!3d-6.513794!4d105.68224!16s%2Fg%2F11g0mhdgwm!19sChIJD1wnZ5-3Qy4RS_cqHTq8Gvo?authuser=0&hl=id&rclk=1,"-6.513794, 105.68224"
barat_0089,Pantai Matahari Carita Pandeglang,-,102,4.4,https://lh3.ggpht.com/p/AC9h4no4oVqoGuYdvSNa5GaP0teFR5wY7xh9gbTZbBiEo_HwiosyHN-CuQzf7UZ_ClEYovNq9PG9jdtFgRj4ZiMz-CrJWKfhEZ6bv5MNwOliiQdse0IlcYyqlngNNAcfUSSXSoKjccs9bg=s1024,"Sukanagara, Kec. Carita, Kabupaten Pandeglang, Banten","tiket, fasilitas",https://www.google.com/maps/place/Pantai+Matahari+Carita+Pandeglang/data=!4m7!3m6!1s0x2e422b7f39958c65:0x5b905e3fd94704cb!8m2!3d-6.2444069!4d105.8272852!16s%2Fg%2F11g6pykl_3!19sChIJZYyVOX8rQi4RywRH2T9ekFs?authuser=0&hl=id&rclk=1,"-6.2444068999999995, 105.82728519999999"
barat_0090,Cibiuk Tanjung Lesung,-,111,4.2,https://lh3.ggpht.com/p/AC9h4npEcuNZFED_lpIUGtzKitk-XFpVB1WWO9rXbXNdBlB9UIto-vvKlq5-zccxnsfoTmtToe2UO-ua9TrmDA2Nf_-iSxoyrvxKgNDik2-1qotqlSp9gPJyXN6BCAjJ4XzzzkmSg4J2=s1024,"tanjung lesung cibiuk, Tanjungjaya, Kec. Panimbang, Kabupaten Pandeglang, Banten","ombak, penginapan, camping, toilet, pemandangan, sunrise",https://www.google.com/maps/place/Cibiuk+Tanjung+Lesung/data=!4m7!3m6!1s0x2e43b61d9e86f51b:0xe45ad6a1f17ecbff!8m2!3d-6.501627!4d105.673313!16s%2Fg%2F11c0rq6l4b!19sChIJG_WGnh22Qy4R_8t-8aHWWuQ?authuser=0&hl=id&rclk=1,"-6.501627, 105.673313"
barat_0091,Pantai Karang Songsong,-,468,4.6,https://lh3.ggpht.com/p/AC9h4noB21FbN30ZpYUyqJ0VZFkcJ3yo5Lq_3FhqXbGTzSLrxKKhSySZFRaxupGmGQVyj8BlQ2ozYpK6-RFNQbSkGPJyZuTD-Az_XaN7vgnfETGrvsnsl45AWLhMe5blbPOngkr9gbmYbg=s1024,"Jl. Kp. Cibobos, Karangkamulyan, Kec. Cihara, Kabupaten Lebak, Banten","ombaknya, alami, berenang, foto, batu, pemandangan, selatan, perjalanan, bermain, parkir",https://www.google.com/maps/place/Pantai+Karang+Songsong/data=!4m7!3m6!1s0x2e42f489a5345113:0xb1fa7095d492de14!8m2!3d-6.8878923!4d106.1191984!16s%2Fg%2F11b6_q_4hs!19sChIJE1E0pYn0Qi4RFN6S1JVw-rE?authuser=0&hl=id&rclk=1,"-6.8878923, 106.1191984"
barat_0092,Pantai Cikujang,-,67,4.6,https://lh3.ggpht.com/p/AC9h4noJVh5nbZKLZTqX6VyH_BZzPX01XGoQJyHuQMxcQtyX78MmPgVbCCAKnk-EOI9XNGcVlr90PSWdhWpcA8F1xw-r_lPEiLY6CdyG4xXUYhdMnZ8sBeDGbXBqFgOqIblpeFPjXGk=s1024,"Tanjungjaya, Kec. Panimbang, Kabupaten Pandeglang, Banten","retribusi, ekonomi, pemandangan, camping",https://www.google.com/maps/place/Pantai+Cikujang/data=!4m7!3m6!1s0x2e43b70be39407fb:0x5772b34485890f75!8m2!3d-6.5477933!4d105.6233609!16s%2Fg%2F11f15kyns8!19sChIJ-weU4wu3Qy4RdQ-JhUSzclc?authuser=0&hl=id&rclk=1,"-6.5477932999999995, 105.6233609"
barat_0095,Pantai Karang Kitri,-,77,4.2,https://lh3.ggpht.com/p/AC9h4npljpe0EGZSbXNTOOUW30qmEE_TfSqmBXqFFfyCxG5FEgMy6nFMHK5Z_wXj2nM1uNhq_WBNBVNZQNI5LeA9SrhXDxp1B2Ub2lCyUrSvVsxYvh22SYqqWtrX0H88sNweUSXvtSKajg=s1024,"Jl. Raya Karang Bolong No.10, Sindanglaya, Kec. Cinangka, Kabupaten Serang, Banten","kelapa, sejuk, pemandangan",https://www.google.com/maps/place/Pantai+Karang+Kitri/data=!4m7!3m6!1s0x2e41812837b27a9d:0x591655f8c9b89263!8m2!3d-6.1233655!4d105.8666306!16s%2Fg%2F11c5_zkb9x!19sChIJnXqyNyiBQS4RY5K4yfhVFlk?authuser=0&hl=id&rclk=1,"-6.123365499999999, 105.8666306"
barat_0097,Pantai Karang Meong Sirih,-,114,4.1,https://lh3.ggpht.com/p/AC9h4npmt4iRa-OtXZaPRhjjCZ2Putrtjwtq9yOCIXrb1ZuyNGpQreRqnJpywCwWWTnbGacCNQBVo7cs9DaLfoVXeeq31gufxsIZFASAHzXZjaZdU2N6C2QTijbnA1N6oLARuw5PTpPFlA=s1024,"Jl. Raya Karang Bolong, sirih, Kec. Cinangka, Kabupaten Serang, Banten","luas, harga, penginapan, tiket, kamar, bus, bau, pribadi, ban, tempat wisata",https://www.google.com/maps/place/Pantai+Karang+Meong+Sirih/data=!4m7!3m6!1s0x2e41812cf55fc477:0x4c0c45b4c8fd1f9a!8m2!3d-6.1178545!4d105.873075!16s%2Fg%2F11f54n0dyh!19sChIJd8Rf9SyBQS4Rmh_9yLRFDEw?authuser=0&hl=id&rclk=1,"-6.1178545, 105.873075"
barat_0098,Pantai Prestasi BP2IP,-,139,4.5,https://lh3.ggpht.com/p/AC9h4nqcoayBBAL7kA3I8BQS9lLvbq8BhhHgYNR5oOr9rt-youCwVLkZ3lJ3N42lRmu-xJMeMgdObQvFdpkIBwgiQ5SknM3wRsOvpdl0EQ_DgzgXFpXvfuY1StyTSV2KJTWv-z16OdfpEQ=s1024,"Karang Serang, Kec. Sukadiri, Kabupaten Tangerang, Banten","laut, tiket, parkir, sore, anak, santai, pelayaran, toilet, pintu belakang, gazebo",https://www.google.com/maps/place/Pantai+Prestasi+BP2IP/data=!4m7!3m6!1s0x2e6a07ca3cb18177:0x8d0ad2424398420e!8m2!3d-6.0291958!4d106.5657148!16s%2Fg%2F11kqc0hslv!19sChIJd4GxPMoHai4RDkKYQ0LSCo0?authuser=0&hl=id&rclk=1,"-6.0291958, 106.5657148"
barat_0099,Pantai Laguna/Sport Selfie,-,197,4.2,https://lh3.ggpht.com/p/AC9h4nod33OHJBAFRul4c9uCDVbgJ4nEfqC5Ke7dxT4mgKulx3GB8V1rjgg_tj2gUB6R9gXaaziD4Vree6FIhvD8WxPM0Qs3sBGwe611ZGsxSOAFRlK5B1zEmFOr3teMr9eng1CDJZ8=s1024,"Caringin, Kec. Labuan, Kabupaten Pandeglang, Banten","sejuk, orang, pemandangan, fotografi, mancing",https://www.google.com/maps/place/Pantai+Laguna%2FSport+Selfie/data=!4m7!3m6!1s0x2e423289467c7b99:0x86ab5a22d1fdac26!8m2!3d-6.3456046!4d105.8235369!16s%2Fg%2F11c3k55dtm!19sChIJmXt8RokyQi4RJqz90SJaq4Y?authuser=0&hl=id&rclk=1,"-6.3456046, 105.8235369"
barat_0100,Pantai Ci Karoeng,-,146,4.0,https://lh3.ggpht.com/p/AC9h4nr4oe9qdBcJs3DlXDRYYD_Qyskp0GawN-MDO_qvTfRzTxcPLDJUrdc11D8sdTnv-IWwzLeE5MA-WJqsEY4fc4z_KRSZieDCcBwtKBaeitneoqp3aRSl54bg8Y2NQLmPYiscWXeDdA=s1024,"Jl. Kepenimbangan, Margagiri, Kec. Pagelaran, Kabupaten Pandeglang, Banten","luas, kopi",https://www.google.com/maps/place/Pantai+Ci+Karoeng/data=!4m7!3m6!1s0x2e423480940b4c6b:0xae9bf1b51056e7c9!8m2!3d-6.4168595!4d105.8278383!16s%2Fg%2F11c0vlggpx!19sChIJa0wLlIA0Qi4RyedWELXxm64?authuser=0&hl=id&rclk=1,"-6.416859499999999, 105.8278383"
barat_0102,Pantai Karang Bolong,-,684,4.3,https://lh3.ggpht.com/p/AC9h4npFP3a_WztM9duCMFUX8lT-_Y3IVokOuUGcPz-Lmqu9deRLVE4MydUkwaWT5Nqo3cJVPvJNTIZvuaaNd3FpYTRkw6kU9kFDaongqvIZh-Kxz3czJGb27cQ02h8rJncyBzzC7Dw=s1024,"Wisata pantai karangbolong, Karang Suraga, Kec. Cinangka, Kabupaten Serang, Banten","parkir, pemandangan, foto, tiket, ombaknya, pasir, sunset, pedagang, liburan, bukit",https://www.google.com/maps/place/Pantai+Karang+Bolong/data=!4m7!3m6!1s0x2e422a750d91ff6d:0xf5ead1f9ecbddde8!8m2!3d-6.1669267!4d105.8518119!16s%2Fg%2F11b7yw6nwk!19sChIJbf-RDXUqQi4R6N297PnR6vU?authuser=0&hl=id&rclk=1,"-6.166926699999999, 105.8518119"
barat_0103,Pantai Florida anyer beach,"Tempat wisata keluarga, cocok untuk semua kalangan dan memiliki view yang indah",95,4.5,https://lh3.ggpht.com/p/AC9h4npF9tWBLf1vMNIKRaur7vckG0WxfQzLWCRpAqk9kXCeTmadi8W2R0Lz_V2SZiHZR8dgF4kDn8qpSFgs6AZLqFvm0wxsToAo-9olWbr-toFbW0IvE94iwA7OuL29lAY1M3ktoczk8A=s1024,"Sindanglaya, Kec. Cinangka, Kabupaten Serang, Banten","luas, pasir, parkir, bermain, toilet, sewa, ATV, lebaran, gazebo, kebersihan",https://www.google.com/maps/place/Pantai+Florida+anyer+beach/data=!4m7!3m6!1s0x2e418175c008bcff:0xb7f157e029b62763!8m2!3d-6.128524!4d105.8635541!16s%2Fg%2F11ptmbpy10!19sChIJ_7wIwHWBQS4RYye2KeBX8bc?authuser=0&hl=id&rclk=1,"-6.128524, 105.8635541"
barat_0104,Pantai Lagundi Carita Pandeglang,Siap melayani sewa water sport villa pinggir pantai dan masuk pantai umum,420,4.3,https://lh3.ggpht.com/p/AF1QipMNsU7ZDXxuOz0lU-02KYeEgWjX6eZSYn6dZApZ=s1024,"Jl. Nasional I II No.28, Sukajadi, Kec. Carita, Kabupaten Pandeglang, Banten","pedagang, ombak, pasir, parkir, anak, kebersihan, banana boat, liburan, pijit, tiket",https://www.google.com/maps/place/Pantai+Lagundi+Carita+Pandeglang/data=!4m7!3m6!1s0x2e422d5fc4e59343:0xc30fb1ae4022460!8m2!3d-6.2990571!4d105.8421031!16s%2Fg%2F11l8lh6z2j!19sChIJQ5PlxF8tQi4RYCQC5Br7MAw?authuser=0&hl=id&rclk=1,"-6.2990571, 105.84210309999999"
barat_0105,Pantai Carita,-,46,4.0,https://lh3.ggpht.com/p/AC9h4nozg_LlGPmupsdedRZDh4yP_dHXgCSLrTTgvmgemks0MiJBpCNiEEgfqJMFSSmKy_ZZHSvpT9M0N0oQGxEpJULPQ_muGofWB0ONP08R1qjXw9CcW7PodBl1jxmYh_y7mfK2EwVzAg=s1024,"Unnamed Road, Banjarmasin, Kec. Carita, Kabupaten Pandeglang, Banten",hati,https://www.google.com/maps/place/Pantai+Carita/data=!4m7!3m6!1s0x2e422d81e382f1df:0x70fc8aad8d2625e1!8m2!3d-6.3266111!4d105.8293595!16s%2Fg%2F11dym6fhrt!19sChIJ3_GC44EtQi4R4SUmja2K_HA?authuser=0&hl=id&rclk=1,"-6.3266111, 105.8293595"
barat_0106,pantai cipanon,-,105,4.3,https://lh3.ggpht.com/p/AC9h4np3y-N1M3kBZbrer9yOxh60D4CNUN6BT-4MgUA_qOKzEEka7mWQhDOOfu3KOI1vNPdvZz08CZ96-w6upq1rZF-24f-LYA0f2aJhv_VSCm6GnONJugy2S6IOy5cu7D5QmDXhUjxu=s1024,"Citeureup, Kec. Panimbang, Kabupaten Pandeglang, Banten","ombak, tiket, toilet, pulau, harga, pedagang, saung, kamar mandi",https://www.google.com/maps/place/pantai+cipanon/data=!4m7!3m6!1s0x2e43b5df8267e15d:0x10ffeb3f97d47a78!8m2!3d-6.5232857!4d105.6886841!16s%2Fg%2F11fyyjd0x9!19sChIJXeFngt-1Qy4ReHrUlz_r_xA?authuser=0&hl=id&rclk=1,"-6.5232857, 105.68868409999999"
barat_0107,Pantai Binuangen Indah,-,74,4.4,https://lh3.ggpht.com/p/AC9h4nrFZYmwJjHKIw72LcWZwhgvluxw2u4jVSz7VZGNOD2N0H-FqqJJEtFa_eCml-3Mu2cgsPAezPgQ1Clk61E2bwpchb22z_5wKe4u6RGDAAAJ7NY_12mpBWisw_l5aVzJYJ8PV10v=s1024,"Muara, Kec. Wanasalam, Kabupaten Lebak, Banten","ikan, pemandangan, foto",https://www.google.com/maps/place/Pantai+Binuangen+Indah/data=!4m7!3m6!1s0x2e42f8b5be3da0c9:0x877a0303a35d14db!8m2!3d-6.8408284!4d105.8830923!16s%2Fg%2F11d_80jb4d!19sChIJyaA9vrX4Qi4R2xRdowMDeoc?authuser=0&hl=id&rclk=1,"-6.8408283999999995, 105.8830923"
barat_0110,PANTAI ANYER TITIK NOL,-,820,4.5,https://lh3.ggpht.com/p/AC9h4nrcbkiUxHHeqvE_7xtdHQl6xygVAEA3_gDG7KkLpeNu2Nyj62T52j0Bje8FDfVGsM-L9nf94cmFj_MeIZFNT9l-gVPCyeKpZopvKMf5LviX7qtCqbQxIbHAzYmuiiACUEE2DByY=s1024,"Jl. Raya Karang Bolong No.123, Cikoneng, Kec. Anyar, Kabupaten Serang, Banten","mercusuar, pemandangan, sejarah, berenang, tiket, santai, motor, duduk, ombak, lantai",https://www.google.com/maps/place/PANTAI+ANYER+TITIK+NOL/data=!4m7!3m6!1s0x2e41840e4c1afc4b:0x4d1e85703cbafb17!8m2!3d-6.0699017!4d105.8858586!16s%2Fg%2F11dxb36v9y!19sChIJS_waTA6EQS4RF_u6PHCFHk0?authuser=0&hl=id&rclk=1,"-6.0699017, 105.88585859999999"
barat_0111,"Pantai Wirton Tanpa Karang | Camping, piknik, hotel pinggir pantai, watersport |",-,174,4.0,https://lh3.ggpht.com/p/AC9h4nqKHcibqYk8y_3KM5SqDb2dobnuoJYVeQAaot1Qf9Nf8z4wdfITwug4gMYDgh6m07TxBOYl9JErf9mrhYkyxPuwOOIGCNUH0VdYxdIENBBCUtoSmz5nezGo2m4lPAaZ_NvOOqR2=s1024,"Jl. Raya Karang Bolong No.16, Karang Suraga, Kec. Cinangka, Kabupaten Serang, Banten","kamar, wisata, ombak, banana boat, kelapa, harga, toilet","https://www.google.com/maps/place/Pantai+Wirton+Tanpa+Karang+%7C+Camping,+piknik,+hotel+pinggir+pantai,+watersport+%7C/data=!4m7!3m6!1s0x2e4180a069cb87cf:0xd64668c0c44787b5!8m2!3d-6.1647139!4d105.8535263!16s%2Fg%2F11c0p_35x4!19sChIJz4fLaaCAQS4RtYdHxMBoRtY?authuser=0&hl=id&rclk=1","-6.1647139, 105.8535263"
barat_0112,Pantai melehoy,-,42,4.3,https://lh3.ggpht.com/p/AC9h4nrP2Jw0KMPMFX5tXBSr2thfmulqgVwsOar6pGZvUShLc1Jrn_kMvifG4MKlMRBZ2Am7SI6xGT1mgi6zpGn4Pa8Pk4G2XYOq9DeB0T5jgN-4XpWQwodgFc275TQcXYf59b75cpL4=s1024,"Kertajaya, Kec. Sumur, Kabupaten Pandeglang, Banten",ombak,https://www.google.com/maps/place/Pantai+melehoy/data=!4m7!3m6!1s0x2e43a54814a22daf:0xf6188e044abe4384!8m2!3d-6.6785548!4d105.5722712!16s%2Fg%2F11gbk46t39!19sChIJry2iFEilQy4RhEO-SgSOGPY?authuser=0&hl=id&rclk=1,"-6.6785548, 105.57227119999999"
barat_0113,Pantai Cahaya Carita,-,55,4.2,https://lh3.ggpht.com/p/AC9h4nr_YJUwIExRH98NrKGPn2CEysNDLRymNj8C2pK0klrLoNqU2Yy9zSOCzbvGkDpPZdsikT5Dl1L_K5_eY4LkYhkygN98aXt2C-NZfYuH1g0C3r6NY0TeSJgYfXPApyWjLxo_5kV9Tw=s1024,"Sukajadi, Kec. Carita, Kabupaten Pandeglang, Banten","ombak, banana, liburan, otak otak, pedagang, fasilitas, tiket",https://www.google.com/maps/place/Pantai+Cahaya+Carita/data=!4m7!3m6!1s0x2e422dbd2e1c288b:0xbde5554e5f9d6261!8m2!3d-6.3080748!4d105.8412072!16s%2Fg%2F11gf9ghw39!19sChIJiygcLr0tQi4RYWKdX05V5b0?authuser=0&hl=id&rclk=1,"-6.3080748, 105.8412072"
barat_0115,Pantai Cinta ciheru,-,174,3.8,https://lh3.ggpht.com/p/AC9h4nqTeBVJHsNxB1UKBI5J0x6m6pnhMvkWIG4tOuhbVy2sVnprho5cUxjXr3TRKEs7VMOC6HTTAF2C6zcTW_76VfATMKEwZx9NOS8cpoY-W-Zan760EVWHaKzLMve84SykjYk5sh9S=s1024,"Jl. Nasional I II No.16, Mekarsari, Kec. Panimbang, Kabupaten Pandeglang, Banten","tiket, pemandangan, kerang, rekreasi, lebaran, motor, libur, wisata, harga",https://www.google.com/maps/place/Pantai+Cinta+ciheru/data=!4m7!3m6!1s0x2e43b5af7734a5f3:0x6585009d7eb92f3!8m2!3d-6.5306406!4d105.7266789!16s%2Fg%2F11c1q7hklm!19sChIJ86U0d6-1Qy4R85Lr1wlQWAY?authuser=0&hl=id&rclk=1,"-6.5306406, 105.7266789"
barat_0117,Pantai Karangsari Carita," BEST Sunset Photospot
 Pasir Putih Landai Ombak Kecil
 Gathering
 Watersports
 Barbeque
 Party
 08777 3171 555 ( Booking / Reservasi )",2584,4.3,https://lh3.ggpht.com/p/AF1QipMsg0uXfbqNQ69tVb9wxIjGMhfXu2bOTak-FjaE=s1024,"Jalan Raya Carita K M. 10, Carita Labuan, Sukarame, Kec. Carita, Kabupaten Pandeglang, Banten","ombak, pedagang, banana boat, pijat, donat, sewa, speed boat, pengamen, keluarga besar, ikan asin",https://www.google.com/maps/place/Pantai+Karangsari+Carita/data=!4m7!3m6!1s0x2e422dae1f07d575:0x48e25dbfa13e2044!8m2!3d-6.2956195!4d105.8406838!16s%2Fg%2F11c1v99x1c!19sChIJddUHH64tQi4RRCA-ob9d4kg?authuser=0&hl=id&rclk=1,"-6.2956195, 105.8406838"
barat_0119,Pantai Karang Seke Binuangeun Indah,-,262,4.3,https://lh3.ggpht.com/p/AC9h4nqDkif-O_F0BMqkNGWEEeqh10IviYJZG9KhUM-RHz-EHlBLlstKRiVlbJjq9m9Te5BqB0qVbEMvyuz2taLNa5TO9VlEo2gQvyD590qItjPcFdwVvRFkm7mfXQ3SvwoM-W4F0jfV=s1024,"Muara, Kec. Wanasalam, Kabupaten Lebak, Banten","pemandangan, ombak, ikan, wisata, liburan, hiburan",https://www.google.com/maps/place/Pantai+Karang+Seke+Binuangeun+Indah/data=!4m7!3m6!1s0x2e42f8a40140211d:0x8cf600145a62511!8m2!3d-6.8297706!4d105.8933404!16s%2Fg%2F11g8zx6wbn!19sChIJHSFAAaT4Qi4RESWmRQFgzwg?authuser=0&hl=id&rclk=1,"-6.8297706, 105.8933404"
